 0 -64 -64 -64 0.0001 -64 0.00505054 0.00304769 1.41692e-005 2.5e-005 0 -6.50444e-007
 0.025 -63.932 -64.0046 -64.0024 0.000100008 -64.0024 0.00505054 0.00304769 1.41692e-005 2.5e-005 0 -6.50444e-007
 0.05 -63.8761 -64.0075 -64.0051 0.000100017 -64.0051 0.0050497 0.00304769 1.41682e-005 2.5e-005 0 -6.50483e-007
 0.075 -63.8273 -64.0082 -64.0065 0.000100025 -64.0065 0.00504844 0.00304767 1.41668e-005 2.5e-005 0 -6.505e-007
 0.1 -63.7834 -64.0068 -64.0061 0.000100034 -64.0061 0.0050472 0.00304766 1.41655e-005 2.5e-005 0 -6.50494e-007
 0.125 -63.7434 -64.0037 -64.0039 0.000100042 -64.0039 0.00504634 0.00304765 1.41646e-005 2.5e-005 0 -6.50471e-007
 0.15 -63.7064 -63.9992 -64.0002 0.000100051 -64.0002 0.00504614 0.00304765 1.41644e-005 2.5e-005 0 -6.50436e-007
 0.175 -63.6719 -63.9937 -63.9952 0.000100059 -63.9952 0.00504677 0.00304765 1.41652e-005 2.5e-005 0 -6.50393e-007
 0.2 -63.6396 -63.9873 -63.9893 0.000100067 -63.9893 0.00504833 0.00304766 1.41671e-005 2.5e-005 0 -6.50348e-007
 0.225 -63.6091 -63.9803 -63.9827 0.000100076 -63.9827 0.00505087 0.00304768 1.417e-005 2.5e-005 0 -6.50305e-007
 0.25 -63.5803 -63.9729 -63.9756 0.000100084 -63.9756 0.00505439 0.00304771 1.4174e-005 2.5e-005 0 -6.50266e-007
 0.275 -63.5529 -63.9653 -63.9681 0.000100093 -63.9681 0.00505886 0.00304775 1.4179e-005 2.5e-005 0 -6.50234e-007
 0.3 -63.5269 -63.9574 -63.9604 0.000100101 -63.9604 0.00506423 0.0030478 1.41849e-005 2.5e-005 0 -6.50209e-007
 0.325 -63.5021 -63.9494 -63.9525 0.000100109 -63.9525 0.00507043 0.00304786 1.41916e-005 2.5e-005 0 -6.50195e-007
 0.35 -63.4785 -63.9413 -63.9445 0.000100118 -63.9445 0.0050774 0.00304793 1.4199e-005 2.5e-005 0 -6.5019e-007
 0.375 -63.4558 -63.9333 -63.9365 0.000100126 -63.9365 0.00508506 0.00304802 1.42071e-005 2.5e-005 0 -6.50197e-007
 0.4 -63.4341 -63.9253 -63.9285 0.000100135 -63.9285 0.00509333 0.00304812 1.42158e-005 2.5e-005 0 -6.50214e-007
 0.425 -63.4132 -63.9174 -63.9205 0.000100143 -63.9205 0.00510215 0.00304822 1.42249e-005 2.5e-005 0 -6.50244e-007
 0.45 -63.3932 -63.9096 -63.9126 0.000100151 -63.9126 0.00511143 0.00304834 1.42344e-005 2.5e-005 0 -6.50285e-007
 0.475 -63.374 -63.9019 -63.9049 0.00010016 -63.9049 0.00512112 0.00304847 1.42442e-005 2.5e-005 0 -6.50337e-007
 0.5 -63.3555 -63.8943 -63.8973 0.000100168 -63.8973 0.00513116 0.00304861 1.42543e-005 2.5e-005 0 -6.50401e-007
 0.525 -63.3376 -63.8869 -63.8897 0.000100177 -63.8897 0.00514147 0.00304877 1.42646e-005 2.5e-005 0 -6.50477e-007
 0.55 -63.3204 -63.8796 -63.8824 0.000100185 -63.8824 0.00515201 0.00304893 1.42749e-005 2.5e-005 0 -6.50564e-007
 0.575 -63.3039 -63.8724 -63.8752 0.000100194 -63.8752 0.00516273 0.0030491 1.42854e-005 2.5e-005 0 -6.50662e-007
 0.6 -63.2879 -63.8654 -63.8681 0.000100202 -63.8681 0.00517358 0.00304928 1.42959e-005 2.5e-005 0 -6.5077e-007
 0.625 -63.2725 -63.8586 -63.8612 0.00010021 -63.8612 0.00518453 0.00304947 1.43063e-005 2.5e-005 0 -6.50889e-007
 0.65 -63.2576 -63.852 -63.8545 0.000100219 -63.8545 0.00519552 0.00304967 1.43167e-005 2.5e-005 0 -6.51019e-007
 0.675 -63.2432 -63.8455 -63.8479 0.000100227 -63.8479 0.00520654 0.00304988 1.43271e-005 2.5e-005 0 -6.51158e-007
 0.7 -63.2293 -63.8391 -63.8415 0.000100236 -63.8415 0.00521754 0.0030501 1.43373e-005 2.5e-005 0 -6.51307e-007
 0.725 -63.2159 -63.833 -63.8352 0.000100244 -63.8352 0.0052285 0.00305032 1.43474e-005 2.5e-005 0 -6.51465e-007
 0.75 -63.2029 -63.8269 -63.8291 0.000100252 -63.8291 0.0052394 0.00305056 1.43574e-005 2.5e-005 0 -6.51633e-007
 0.775 -63.1904 -63.8211 -63.8232 0.000100261 -63.8232 0.00525022 0.0030508 1.43672e-005 2.5e-005 0 -6.51809e-007
 0.8 -63.1782 -63.8154 -63.8174 0.000100269 -63.8174 0.00526093 0.00305105 1.43769e-005 2.5e-005 0 -6.51993e-007
 0.825 -63.1664 -63.8099 -63.8118 0.000100278 -63.8118 0.00527153 0.00305131 1.43863e-005 2.5e-005 0 -6.52186e-007
 0.85 -63.1551 -63.8045 -63.8063 0.000100286 -63.8063 0.00528199 0.00305157 1.43956e-005 2.5e-005 0 -6.52386e-007
 0.875 -63.144 -63.7992 -63.801 0.000100294 -63.801 0.0052923 0.00305184 1.44046e-005 2.5e-005 0 -6.52594e-007
 0.9 -63.1334 -63.7941 -63.7958 0.000100303 -63.7958 0.00530246 0.00305212 1.44134e-005 2.5e-005 0 -6.52809e-007
 0.925 -63.1231 -63.7892 -63.7908 0.000100311 -63.7908 0.00531244 0.0030524 1.44221e-005 2.5e-005 0 -6.53031e-007
 0.95 -63.1131 -63.7844 -63.7859 0.00010032 -63.7859 0.00532226 0.00305269 1.44305e-005 2.5e-005 0 -6.5326e-007
 0.975 -63.1034 -63.7797 -63.7812 0.000100328 -63.7812 0.00533189 0.00305298 1.44386e-005 2.5e-005 0 -6.53494e-007
 1 -63.094 -63.7752 -63.7766 0.000100337 -63.7766 0.00534133 0.00305328 1.44466e-005 2.5e-005 0 -6.53736e-007
 1.025 -63.0849 -63.7708 -63.7721 0.000100345 -63.7721 0.00535059 0.00305359 1.44543e-005 2.5e-005 0 -6.53982e-007
 1.05 -63.0761 -63.7665 -63.7678 0.000100353 -63.7678 0.00535965 0.0030539 1.44618e-005 2.5e-005 0 -6.54235e-007
 1.075 -63.0676 -63.7624 -63.7636 0.000100362 -63.7636 0.00536851 0.00305422 1.44691e-005 2.5e-005 0 -6.54492e-007
 1.1 -63.0593 -63.7584 -63.7595 0.00010037 -63.7595 0.00537717 0.00305454 1.44762e-005 2.5e-005 0 -6.54755e-007
 1.125 -63.0513 -63.7545 -63.7556 0.000100379 -63.7556 0.00538564 0.00305486 1.44831e-005 2.5e-005 0 -6.55023e-007
 1.15 -63.0435 -63.7507 -63.7517 0.000100387 -63.7517 0.0053939 0.00305519 1.44897e-005 2.5e-005 0 -6.55295e-007
 1.175 -63.036 -63.747 -63.748 0.000100396 -63.748 0.00540196 0.00305552 1.44961e-005 2.5e-005 0 -6.55571e-007
 1.2 -63.0287 -63.7435 -63.7444 0.000100404 -63.7444 0.00540983 0.00305586 1.45023e-005 2.5e-005 0 -6.55852e-007
 1.225 -63.0216 -63.7401 -63.7409 0.000100412 -63.7409 0.00541749 0.0030562 1.45083e-005 2.5e-005 0 -6.56136e-007
 1.25 -63.0148 -63.7367 -63.7375 0.000100421 -63.7375 0.00542495 0.00305655 1.45141e-005 2.5e-005 0 -6.56424e-007
 1.275 -63.0081 -63.7335 -63.7343 0.000100429 -63.7343 0.00543222 0.00305689 1.45197e-005 2.5e-005 0 -6.56716e-007
 1.3 -63.0017 -63.7304 -63.7311 0.000100438 -63.7311 0.00543929 0.00305725 1.45251e-005 2.5e-005 0 -6.57011e-007
 1.325 -62.9954 -63.7274 -63.728 0.000100446 -63.728 0.00544617 0.0030576 1.45303e-005 2.5e-005 0 -6.57309e-007
